Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[135]    0.0    0.00    0.00       1         std::enable_if<is_invocable_r_v<void, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long, long long, long long>, void>::type std::__invoke_r<void, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long, long long, long long>(SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long&&, long long&&, long long&&) [135]
                0.00    0.00       3/12          long long&& std::forward<long long>(std::remove_reference<long long>::type&) [8]
                0.00    0.00       1/2           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}& std::forward<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&>(std::remove_reference<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&>::type&) [77]
                0.00    0.00       1/1           void std::__invoke_impl<void, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long, long long, long long>(std::__invoke_other, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long&&, long long&&, long long&&) [137]
-----------------------------------------------
                0.00    0.00       1/1           Node* std::__uninitialized_default_n_1<true>::__uninit_default_n<Node*, unsigned long>(Node*, unsigned long) [118]
[136]    0.0    0.00    0.00       1         Node* std::__addressof<Node>(Node&) [136]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<is_invocable_r_v<void, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long, long long, long long>, void>::type std::__invoke_r<void, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long, long long, long long>(SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long&&, long long&&, long long&&) [135]
[137]    0.0    0.00    0.00       1         void std::__invoke_impl<void, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long, long long, long long>(std::__invoke_other, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long&&, long long&&, long long&&) [137]
                0.00    0.00       3/12          long long&& std::forward<long long>(std::remove_reference<long long>::type&) [8]
                0.00    0.00       1/2           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}& std::forward<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&>(std::remove_reference<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&>::type&) [77]
                0.00    0.00       1/1           SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}::operator()(long long, long long, long long) const [152]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::_M_move_assign(std::vector<Node, std::allocator<Node> >&&, std::integral_constant<bool, true>) [120]
[138]    0.0    0.00    0.00       1         void std::__alloc_on_move<std::allocator<Node> >(std::allocator<Node>&, std::allocator<Node>&) [138]
                0.00    0.00       1/1           std::remove_reference<std::allocator<Node>&>::type&& std::move<std::allocator<Node>&>(std::allocator<Node>&) [143]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<long long, std::allocator<long long> >::_M_move_assign(std::vector<long long, std::allocator<long long> >&&, std::integral_constant<bool, true>) [127]
[139]    0.0    0.00    0.00       1         void std::__alloc_on_move<std::allocator<long long> >(std::allocator<long long>&, std::allocator<long long>&) [139]
                0.00    0.00       1/1           std::remove_reference<std::allocator<long long>&>::type&& std::move<std::allocator<long long>&>(std::allocator<long long>&) [144]
-----------------------------------------------
                0.00    0.00       1/1           Node* std::fill_n<Node*, unsigned long, Node>(Node*, unsigned long, Node const&) [147]
[140]    0.0    0.00    0.00       1         std::iterator_traits<Node*>::iterator_category std::__iterator_category<Node*>(Node* const&) [140]
-----------------------------------------------
                0.00    0.00       1/1           Node* std::__uninitialized_default_n_a<Node*, unsigned long, Node>(Node*, unsigned long, std::allocator<Node>&) [142]
[141]    0.0    0.00    0.00       1         Node* std::__uninitialized_default_n<Node*, unsigned long>(Node*, unsigned long) [141]
                0.00    0.00       1/1           Node* std::__uninitialized_default_n_1<true>::__uninit_default_n<Node*, unsigned long>(Node*, unsigned long) [118]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::_M_default_initialize(unsigned long) [122]
[142]    0.0    0.00    0.00       1         Node* std::__uninitialized_default_n_a<Node*, unsigned long, Node>(Node*, unsigned long, std::allocator<Node>&) [142]
                0.00    0.00       1/1           Node* std::__uninitialized_default_n<Node*, unsigned long>(Node*, unsigned long) [141]
-----------------------------------------------
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<Node> >(std::allocator<Node>&, std::allocator<Node>&) [138]
[143]    0.0    0.00    0.00       1         std::remove_reference<std::allocator<Node>&>::type&& std::move<std::allocator<Node>&>(std::allocator<Node>&) [143]
-----------------------------------------------
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<long long> >(std::allocator<long long>&, std::allocator<long long>&) [139]
[144]    0.0    0.00    0.00       1         std::remove_reference<std::allocator<long long>&>::type&& std::move<std::allocator<long long>&>(std::allocator<long long>&) [144]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Node, std::allocator<Node> >::operator=(std::vector<Node, std::allocator<Node> >&&) [126]
[145]    0.0    0.00    0.00       1         std::remove_reference<std::vector<Node, std::allocator<Node> >&>::type&& std::move<std::vector<Node, std::allocator<Node> >&>(std::vector<Node, std::allocator<Node> >&) [145]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<long long, std::allocator<long long> >::operator=(std::vector<long long, std::allocator<long long> >&&) [130]
[146]    0.0    0.00    0.00       1         std::remove_reference<std::vector<long long, std::allocator<long long> >&>::type&& std::move<std::vector<long long, std::allocator<long long> >&>(std::vector<long long, std::allocator<long long> >&) [146]
-----------------------------------------------
                0.00    0.00       1/1           Node* std::__uninitialized_default_n_1<true>::__uninit_default_n<Node*, unsigned long>(Node*, unsigned long) [118]
[147]    0.0    0.00    0.00       1         Node* std::fill_n<Node*, unsigned long, Node>(Node*, unsigned long, Node const&) [147]
                0.00    0.00       1/1           std::iterator_traits<Node*>::iterator_category std::__iterator_category<Node*>(Node* const&) [140]
                0.00    0.00       1/3           std::__size_to_integer(unsigned long) [41]
                0.00    0.00       1/1           Node* std::__fill_n_a<Node*, unsigned long, Node>(Node*, unsigned long, Node const&, std::random_access_iterator_tag) [134]
-----------------------------------------------
                0.00    0.00       1/1           Node* std::__fill_n_a<Node*, unsigned long, Node>(Node*, unsigned long, Node const&, std::random_access_iterator_tag) [134]
[148]    0.0    0.00    0.00       1         void std::__fill_a<Node*, Node>(Node*, Node*, Node const&) [148]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<!std::__is_scalar<Node>::__value, void>::__type std::__fill_a1<Node*, Node>(Node*, Node*, Node const&) [150]
-----------------------------------------------
                0.00    0.00       1/1           long long* std::__fill_n_a<long long*, unsigned long, long long>(long long*, unsigned long, long long const&, std::random_access_iterator_tag) [71]
[149]    0.0    0.00    0.00       1         void std::__fill_a<long long*, long long>(long long*, long long*, long long const&) [149]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<long long>::__value, void>::__type std::__fill_a1<long long*, long long>(long long*, long long*, long long const&) [151]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<Node*, Node>(Node*, Node*, Node const&) [148]
[150]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<!std::__is_scalar<Node>::__value, void>::__type std::__fill_a1<Node*, Node>(Node*, Node*, Node const&) [150]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<long long*, long long>(long long*, long long*, long long const&) [149]
[151]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<long long>::__value, void>::__type std::__fill_a1<long long*, long long>(long long*, long long*, long long const&) [151]
-----------------------------------------------
                0.00    0.00       1/1           void std::__invoke_impl<void, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long, long long, long long>(std::__invoke_other, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long&&, long long&&, long long&&) [137]
[152]    0.0    0.00    0.00       1         SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}::operator()(long long, long long, long long) const [152]
                0.00    0.00       2/8           std::vector<Node, std::allocator<Node> >::operator[](unsigned long) [12]
                0.00    0.00       1/7           std::vector<long long, std::allocator<long long> >::operator[](unsigned long) [13]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2023 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [78] __static_initialization_and_destruction_0(int, int) [55] std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl_data&) [128] std::vector<long long, std::allocator<long long> >::vector(std::allocator<long long> const&)
  [79] SegTree::sum(long long, long long) [19] std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl_data::_Vector_impl_data() [67] std::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&)
  [80] SegTree::_sum(long long, long long, long long, long long, long long) [11] std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() [129] std::vector<long long, std::allocator<long long> >::vector()
  [47] SegTree::apply(long long, long long) [101] std::_Vector_base<long long, std::allocator<long long> >::_Vector_base() [30] std::vector<long long, std::allocator<long long> >::~vector()
  [81] SegTree::pushdn(long long) [102] std::_Vector_base<long long, std::allocator<long long> >::_Vector_base(std::allocator<long long> const&) [130] std::vector<long long, std::allocator<long long> >::operator=(std::vector<long long, std::allocator<long long> >&&)
  [82] SegTree::SegTree(std::vector<long long, std::allocator<long long> >&) [56] std::_Vector_base<long long, std::allocator<long long> >::_Vector_base(unsigned long, std::allocator<long long> const&) [13] std::vector<long long, std::allocator<long long> >::operator[](unsigned long)
  [83] SegTree::~SegTree()    [28] std::_Vector_base<long long, std::allocator<long long> >::~_Vector_base() [131] std::function<void (long long, long long, long long)>::function<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}, void>(SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&&)
  [84] std::_Vector_base<Node, std::allocator<Node> >::get_allocator() const [103] std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>) [132] std::function<void (long long, long long, long long)>::~function()
  [85] std::_Vector_base<Node, std::allocator<Node> >::_M_get_Tp_allocator() const [104] std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [68] std::_Any_data::_M_access()
  [86] std::_Vector_base<long long, std::allocator<long long> >::get_allocator() const [105] std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_get_pointer(std::_Any_data const&) [69] SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}*& std::_Any_data::_M_access<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}*>()
  [87] std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() const [106] void std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_init_functor<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(std::_Any_data&, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&&) [133] void std::_Construct<Node>(Node*)
  [88] std::_Function_base::_M_empty() const [107] bool std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_not_empty_function<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1} const&) [70] void std::_Construct<long long>(long long*)
  [48] std::__new_allocator<Node>::_M_max_size() const [108] void std::_Function_base::_Base_manager<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_create<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(std::_Any_data&, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&&, std::integral_constant<bool, false>) [134] Node* std::__fill_n_a<Node*, unsigned long, Node>(Node*, unsigned long, Node const&, std::random_access_iterator_tag)
  [89] std::__new_allocator<Node>::max_size() const [109] std::_Function_base::_Function_base() [71] long long* std::__fill_n_a<long long*, unsigned long, long long>(long long*, unsigned long, long long const&, std::random_access_iterator_tag)
  [23] std::__new_allocator<long long>::_M_max_size() const [110] std::_Function_base::~_Function_base() [135] std::enable_if<is_invocable_r_v<void, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long, long long, long long>, void>::type std::__invoke_r<void, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long, long long, long long>(SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long&&, long long&&, long long&&)
  [49] std::__new_allocator<long long>::max_size() const [111] std::__new_allocator<Node>::deallocate(Node*, unsigned long) [136] Node* std::__addressof<Node>(Node&)
  [90] std::vector<long long, std::allocator<long long> >::size() const [112] std::__new_allocator<Node>::allocate(unsigned long, void const*) [72] long long* std::__addressof<long long>(long long&)
  [91] std::function<void (long long, long long, long long)>::operator()(long long, long long, long long) const [29] std::__new_allocator<Node>::__new_allocator(std::__new_allocator<Node> const&) [137] void std::__invoke_impl<void, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long, long long, long long>(std::__invoke_other, SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&, long long&&, long long&&, long long&&)
  [92] std::_Any_data::_M_access() const [57] std::__new_allocator<Node>::__new_allocator() [138] void std::__alloc_on_move<std::allocator<Node> >(std::allocator<Node>&, std::allocator<Node>&)
  [93] SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}* const& std::_Any_data::_M_access<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}*>() const [20] std::__new_allocator<Node>::~__new_allocator() [139] void std::__alloc_on_move<std::allocator<long long> >(std::allocator<long long>&, std::allocator<long long>&)
  [24] std::allocator<Node>::allocator(std::allocator<Node> const&) [58] std::__new_allocator<long long>::deallocate(long long*, unsigned long) [41] std::__size_to_integer(unsigned long)
  [50] std::allocator<Node>::allocator() [59] std::__new_allocator<long long>::allocate(unsigned long, void const*) [140] std::iterator_traits<Node*>::iterator_category std::__iterator_category<Node*>(Node* const&)
  [14] std::allocator<Node>::~allocator() [21] std::__new_allocator<long long>::__new_allocator(std::__new_allocator<long long> const&) [73] std::iterator_traits<long long*>::iterator_category std::__iterator_category<long long*>(long long* const&)
  [15] std::allocator<long long>::allocator(std::allocator<long long> const&) [39] std::__new_allocator<long long>::__new_allocator() [141] Node* std::__uninitialized_default_n<Node*, unsigned long>(Node*, unsigned long)
  [33] std::allocator<long long>::allocator() [10] std::__new_allocator<long long>::~__new_allocator() [74] long long* std::__uninitialized_default_n<long long*, unsigned long>(long long*, unsigned long)
   [9] std::allocator<long long>::~allocator() [113] std::allocator_traits<std::allocator<Node> >::deallocate(std::allocator<Node>&, Node*, unsigned long) [142] Node* std::__uninitialized_default_n_a<Node*, unsigned long, Node>(Node*, unsigned long, std::allocator<Node>&)
  [34] void std::_Destroy_aux<true>::__destroy<Node*>(Node*, Node*) [114] std::allocator_traits<std::allocator<Node> >::allocate(std::allocator<Node>&, unsigned long) [75] long long* std::__uninitialized_default_n_a<long long*, unsigned long, long long>(long long*, unsigned long, std::allocator<long long>&)
  [25] void std::_Destroy_aux<true>::__destroy<long long*>(long long*, long long*) [115] std::allocator_traits<std::allocator<Node> >::max_size(std::allocator<Node> const&) [42] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [94] std::_Vector_base<Node, std::allocator<Node> >::_M_allocate(unsigned long) [60] std::allocator_traits<std::allocator<long long> >::deallocate(std::allocator<long long>&, long long*, unsigned long) [143] std::remove_reference<std::allocator<Node>&>::type&& std::move<std::allocator<Node>&>(std::allocator<Node>&)
  [51] std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl::_Vector_impl(std::allocator<Node> const&) [61] std::allocator_traits<std::allocator<long long> >::allocate(std::allocator<long long>&, unsigned long) [144] std::remove_reference<std::allocator<long long>&>::type&& std::move<std::allocator<long long>&>(std::allocator<long long>&)
  [95] std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl::_Vector_impl() [62] std::allocator_traits<std::allocator<long long> >::max_size(std::allocator<long long> const&) [145] std::remove_reference<std::vector<Node, std::allocator<Node> >&>::type&& std::move<std::vector<Node, std::allocator<Node> >&>(std::vector<Node, std::allocator<Node> >&)
  [35] std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl::~_Vector_impl() [116] std::_Function_handler<void (long long, long long, long long), SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [146] std::remove_reference<std::vector<long long, std::allocator<long long> >&>::type&& std::move<std::vector<long long, std::allocator<long long> >&>(std::vector<long long, std::allocator<long long> >&)
  [36] std::_Vector_base<Node, std::allocator<Node> >::_M_deallocate(Node*, unsigned long) [117] std::_Function_handler<void (long long, long long, long long), SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::_M_invoke(std::_Any_data const&, long long&&, long long&&, long long&&) [147] Node* std::fill_n<Node*, unsigned long, Node>(Node*, unsigned long, Node const&)
  [96] std::_Vector_base<Node, std::allocator<Node> >::_M_create_storage(unsigned long) [118] Node* std::__uninitialized_default_n_1<true>::__uninit_default_n<Node*, unsigned long>(Node*, unsigned long) [76] long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&)
  [16] std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl_data const&) [63] long long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long long*, unsigned long>(long long*, unsigned long) [77] SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}& std::forward<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&>(std::remove_reference<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&>::type&)
  [52] std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl_data&) [119] std::vector<Node, std::allocator<Node> >::_S_max_size(std::allocator<Node> const&) [43] SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}&& std::forward<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>(std::remove_reference<SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}>::type&)
  [22] std::_Vector_base<Node, std::allocator<Node> >::_Vector_impl_data::_Vector_impl_data() [120] std::vector<Node, std::allocator<Node> >::_M_move_assign(std::vector<Node, std::allocator<Node> >&&, std::integral_constant<bool, true>) [8] long long&& std::forward<long long>(std::remove_reference<long long>::type&)
  [17] std::_Vector_base<Node, std::allocator<Node> >::_M_get_Tp_allocator() [121] std::vector<Node, std::allocator<Node> >::_S_check_init_len(unsigned long, std::allocator<Node> const&) [44] void std::_Destroy<Node*>(Node*, Node*)
  [97] std::_Vector_base<Node, std::allocator<Node> >::_Vector_base(unsigned long, std::allocator<Node> const&) [122] std::vector<Node, std::allocator<Node> >::_M_default_initialize(unsigned long) [45] void std::_Destroy<Node*, Node>(Node*, Node*, std::allocator<Node>&)
  [98] std::_Vector_base<Node, std::allocator<Node> >::_Vector_base(std::allocator<Node> const&) [123] std::vector<Node, std::allocator<Node> >::vector(std::allocator<Node> const&) [31] void std::_Destroy<long long*>(long long*, long long*)
  [99] std::_Vector_base<Node, std::allocator<Node> >::_Vector_base() [124] std::vector<Node, std::allocator<Node> >::vector(unsigned long, std::allocator<Node> const&) [32] void std::_Destroy<long long*, long long>(long long*, long long*, std::allocator<long long>&)
  [37] std::_Vector_base<Node, std::allocator<Node> >::~_Vector_base() [125] std::vector<Node, std::allocator<Node> >::vector() [148] void std::__fill_a<Node*, Node>(Node*, Node*, Node const&)
  [53] std::_Vector_base<long long, std::allocator<long long> >::_M_allocate(unsigned long) [40] std::vector<Node, std::allocator<Node> >::~vector() [149] void std::__fill_a<long long*, long long>(long long*, long long*, long long const&)
 [100] std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl() [126] std::vector<Node, std::allocator<Node> >::operator=(std::vector<Node, std::allocator<Node> >&&) [150] __gnu_cxx::__enable_if<!std::__is_scalar<Node>::__value, void>::__type std::__fill_a1<Node*, Node>(Node*, Node*, Node const&)
  [38] std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl(std::allocator<long long> const&) [12] std::vector<Node, std::allocator<Node> >::operator[](unsigned long) [151] __gnu_cxx::__enable_if<std::__is_scalar<long long>::__value, void>::__type std::__fill_a1<long long*, long long>(long long*, long long*, long long const&)
  [26] std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::~_Vector_impl() [64] std::vector<long long, std::allocator<long long> >::_S_max_size(std::allocator<long long> const&) [152] SegTree::SegTree(std::vector<long long, std::allocator<long long> >&)::{lambda(long long, long long, long long)#1}::operator()(long long, long long, long long) const
  [27] std::_Vector_base<long long, std::allocator<long long> >::_M_deallocate(long long*, unsigned long) [127] std::vector<long long, std::allocator<long long> >::_M_move_assign(std::vector<long long, std::allocator<long long> >&&, std::integral_constant<bool, true>) [46] operator new(unsigned long, void*)
  [54] std::_Vector_base<long long, std::allocator<long long> >::_M_create_storage(unsigned long) [65] std::vector<long long, std::allocator<long long> >::_S_check_init_len(unsigned long, std::allocator<long long> const&)
  [18] std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl_data const&) [66] std::vector<long long, std::allocator<long long> >::_M_default_initialize(unsigned long)
